ts,session,tag,run,status,fw_tag,cpu_mhz,flash_hz,flash_mode,model_banner,head_mb,psram_free_kb,temp_start,temp_end,tokens,seconds,tok_per_s,ms_per_tok,ms_input,ms_attn,ms_ffn,ms_ple,ms_head,ms_residual
2026-08-11T22:21:14,A,lstm-c3M-s0@cpu160,3,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,37.3,200,50.32,3.97,251.1,0.0,96.7,134.0,3.6,16.8,0.000
2026-08-11T22:22:08,A,lstm-c3M-s0@cpu160,4,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,37.3,200,50.32,3.97,251.1,0.0,96.7,134.0,3.6,16.8,0.000
2026-08-11T22:23:03,A,lstm-c3M-s0@cpu160,5,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,37.3,200,50.32,3.97,251.1,0.0,96.7,134.0,3.6,16.8,0.000
2026-08-11T22:24:47,A,lstm-c1M-s0@cpu80,1,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,37.81,5.29,188.2,0.0,65.7,87.3,3.9,31.3,0.000
2026-08-11T22:25:29,A,lstm-c1M-s0@cpu80,2,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,37.81,5.29,188.2,0.0,65.7,87.3,3.9,31.3,0.000
2026-08-11T22:26:11,A,lstm-c1M-s0@cpu80,3,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,37.81,5.29,188.2,0.0,65.7,87.3,3.9,31.3,0.000
2026-08-11T22:26:52,A,lstm-c1M-s0@cpu80,4,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,37.81,5.29,188.2,0.0,65.7,87.3,3.9,31.3,0.000
2026-08-11T22:27:34,A,lstm-c1M-s0@cpu80,5,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,37.81,5.29,188.2,0.0,65.7,87.3,3.9,31.3,0.000
2026-08-11T22:28:51,A,lstm-c1.5M-s0@cpu80,1,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,34.3,35.3,200,53.40,3.75,266.1,0.0,97.6,132.4,4.9,31.3,-0.100
2026-08-11T22:29:49,A,lstm-c1.5M-s0@cpu80,2,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,34.3,35.3,200,53.40,3.75,266.1,0.0,97.6,132.4,4.9,31.3,-0.100
2026-08-11T22:30:47,A,lstm-c1.5M-s0@cpu80,3,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,34.3,35.3,200,53.40,3.75,266.1,0.0,97.6,132.4,4.9,31.3,-0.100
2026-08-11T22:31:45,A,lstm-c1.5M-s0@cpu80,4,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,34.3,34.3,200,53.40,3.75,266.1,0.0,97.6,132.4,4.9,31.3,-0.100
2026-08-11T22:32:42,A,lstm-c1.5M-s0@cpu80,5,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,34.3,35.3,200,53.40,3.75,266.1,0.0,97.6,132.4,4.9,31.3,-0.100
2026-08-11T22:33:57,A,gru-c1.5M-s0@cpu80,1,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,51.85,3.86,258.4,0.0,94.5,127.0,5.6,31.3,0.000
2026-08-11T22:34:54,A,gru-c1.5M-s0@cpu80,2,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,51.85,3.86,258.4,0.0,94.5,127.0,5.6,31.3,0.000
2026-08-11T22:35:50,A,gru-c1.5M-s0@cpu80,3,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,51.85,3.86,258.4,0.0,94.5,127.0,5.6,31.3,0.000
2026-08-11T22:36:46,A,gru-c1.5M-s0@cpu80,4,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,51.85,3.86,258.4,0.0,94.5,127.0,5.6,31.3,0.000
2026-08-11T22:37:43,A,gru-c1.5M-s0@cpu80,5,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,34.3,35.3,200,51.85,3.86,258.4,0.0,94.5,127.0,5.6,31.3,0.000
2026-08-11T22:39:53,A,lstm-c3M-s0@cpu80,1,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,34.3,35.3,200,95.80,2.09,478.1,0.0,184.0,256.2,6.8,31.1,0.000
2026-08-11T22:41:34,A,lstm-c3M-s0@cpu80,2,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,34.3,35.3,200,95.84,2.09,478.3,0.0,184.1,256.2,6.8,31.3,-0.100
2026-08-11T22:43:15,A,lstm-c3M-s0@cpu80,3,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,34.3,35.3,200,95.84,2.09,478.3,0.0,184.1,256.2,6.8,31.3,-0.100
2026-08-11T22:44:56,A,lstm-c3M-s0@cpu80,4,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,34.3,35.3,200,95.80,2.09,478.1,0.0,184.0,256.2,6.8,31.1,0.000
2026-08-11T22:46:37,A,lstm-c3M-s0@cpu80,5,OK,rnn-v1-n200-w8,80,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,34.3,34.3,200,95.84,2.09,478.3,0.0,184.1,256.2,6.8,31.3,-0.100
2026-08-11T22:47:57,A,lstm-c1M-s0@n100,1,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,36.3,100,7.03,14.23,69.9,0.0,24.3,31.9,1.4,12.2,0.100
2026-08-11T22:48:07,A,lstm-c1M-s0@n100,2,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,35.3,37.3,100,7.04,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:48:18,A,lstm-c1M-s0@n100,3,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,35.3,37.3,100,7.03,14.23,69.9,0.0,24.3,31.9,1.4,12.2,0.100
2026-08-11T22:48:29,A,lstm-c1M-s0@n100,4,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,100,7.04,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:48:39,A,lstm-c1M-s0@n100,5,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,100,7.04,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:49:11,A,lstm-c1.5M-s0@n100,1,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,35.3,37.3,100,9.89,10.11,98.5,0.0,36.0,48.3,1.8,12.3,0.100
2026-08-11T22:49:25,A,lstm-c1.5M-s0@n100,2,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,37.3,100,9.88,10.12,98.4,0.0,36.0,48.3,1.8,12.2,0.100
2026-08-11T22:49:39,A,lstm-c1.5M-s0@n100,3,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,37.3,100,9.88,10.12,98.4,0.0,36.0,48.3,1.8,12.2,0.100
2026-08-11T22:49:52,A,lstm-c1.5M-s0@n100,4,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,37.3,100,9.89,10.11,98.5,0.0,36.0,48.3,1.8,12.3,0.100
2026-08-11T22:50:06,A,lstm-c1.5M-s0@n100,5,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,38.3,100,9.89,10.11,98.5,0.0,36.0,48.3,1.8,12.3,0.100
2026-08-11T22:50:57,A,lstm-c3M-s0@n100,1,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,35.3,37.3,100,17.69,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-11T22:51:19,A,lstm-c3M-s0@n100,2,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,38.3,100,17.69,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-11T22:51:40,A,lstm-c3M-s0@n100,3,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,38.3,100,17.69,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-11T22:52:02,A,lstm-c3M-s0@n100,4,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,38.3,100,17.68,5.66,176.3,0.0,68.0,93.7,2.5,12.2,-0.100
2026-08-11T22:52:24,A,lstm-c3M-s0@n100,5,OK,rnn-v1-n100-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,38.3,100,17.68,5.66,176.3,0.0,68.0,93.7,2.5,12.2,-0.100
2026-08-11T22:53:58,A,lstm-c1M-s0@n400,1,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,35.3,38.3,400,28.15,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:54:29,A,lstm-c1M-s0@n400,2,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,400,28.15,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:55:01,A,lstm-c1M-s0@n400,3,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,400,28.15,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:55:33,A,lstm-c1M-s0@n400,4,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,400,28.11,14.23,69.9,0.0,24.3,31.9,1.4,12.2,0.100
2026-08-11T22:56:05,A,lstm-c1M-s0@n400,5,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,39.3,400,28.15,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-11T22:57:07,A,lstm-c1.5M-s0@n400,1,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,38.3,400,39.56,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-11T22:57:50,A,lstm-c1.5M-s0@n400,2,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,37.3,38.3,400,39.56,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-11T22:58:33,A,lstm-c1.5M-s0@n400,3,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,37.3,39.3,400,39.56,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-11T22:59:17,A,lstm-c1.5M-s0@n400,4,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,37.3,39.3,400,39.56,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-11T23:00:00,A,lstm-c1.5M-s0@n400,5,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,37.3,38.3,400,39.56,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-11T23:01:44,A,lstm-c3M-s0@n400,1,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,38.3,400,70.70,5.66,176.3,0.0,68.0,93.7,2.5,12.2,-0.100
2026-08-11T23:02:59,A,lstm-c3M-s0@n400,2,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,37.3,39.3,400,70.76,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-11T23:04:14,A,lstm-c3M-s0@n400,3,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,37.3,39.3,400,70.76,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-11T23:05:29,A,lstm-c3M-s0@n400,4,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,37.3,39.3,400,70.76,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-11T23:06:43,A,lstm-c3M-s0@n400,5,OK,rnn-v1-n400-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,37.3,39.3,400,70.76,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-12T12:00:05,B,lstm-c1M-s0@cpu240,1,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,34.3,36.3,200,14.08,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-12T12:00:22,B,lstm-c1M-s0@cpu240,2,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,35.3,37.3,200,14.08,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-12T12:00:40,B,lstm-c1M-s0@cpu240,3,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,14.08,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-12T12:00:58,B,lstm-c1M-s0@cpu240,4,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,14.08,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-12T12:01:16,B,lstm-c1M-s0@cpu240,5,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,200,14.08,14.21,70.0,0.0,24.3,31.9,1.4,12.3,0.100
2026-08-12T12:01:58,B,lstm-c1.5M-s0@cpu240,1,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,35.3,37.3,200,19.78,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-12T12:02:21,B,lstm-c1.5M-s0@cpu240,2,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,38.3,200,19.78,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-12T12:02:45,B,lstm-c1.5M-s0@cpu240,3,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,38.3,200,19.78,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-12T12:03:08,B,lstm-c1.5M-s0@cpu240,4,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,38.3,200,19.76,10.12,98.4,0.0,36.0,48.3,1.8,12.2,0.100
2026-08-12T12:03:32,B,lstm-c1.5M-s0@cpu240,5,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,37.3,38.3,200,19.78,10.11,98.5,0.0,36.0,48.4,1.8,12.3,0.000
2026-08-12T12:04:14,B,gru-c1.5M-s0@cpu240,1,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,200,19.23,10.40,95.7,0.0,34.9,46.5,2.1,12.3,-0.100
2026-08-12T12:04:37,B,gru-c1.5M-s0@cpu240,2,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,200,19.23,10.40,95.7,0.0,34.9,46.5,2.1,12.3,-0.100
2026-08-12T12:04:59,B,gru-c1.5M-s0@cpu240,3,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,38.3,200,19.23,10.40,95.7,0.0,34.9,46.5,2.1,12.3,-0.100
2026-08-12T12:05:22,B,gru-c1.5M-s0@cpu240,4,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,37.3,38.3,200,19.23,10.40,95.7,0.0,34.9,46.5,2.1,12.3,-0.100
2026-08-12T12:05:45,B,gru-c1.5M-s0@cpu240,5,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,37.3,38.3,200,19.23,10.40,95.7,0.0,34.9,46.5,2.1,12.3,-0.100
2026-08-12T12:06:55,B,lstm-c3M-s0@cpu240,1,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,38.3,200,35.38,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-12T12:07:34,B,lstm-c3M-s0@cpu240,2,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,38.3,200,35.38,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-12T12:08:14,B,lstm-c3M-s0@cpu240,3,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,37.3,38.3,200,35.38,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-12T12:08:53,B,lstm-c3M-s0@cpu240,4,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,37.3,39.3,200,35.38,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-12T12:09:33,B,lstm-c3M-s0@cpu240,5,OK,rnn-v1-n200-w8,240,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,37.3,39.3,200,35.38,5.65,176.5,0.0,68.0,93.7,2.5,12.3,0.000
2026-08-12T12:10:43,B,lstm-c1M-s0@cpu160,1,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,35.3,36.3,200,19.92,10.04,99.1,0.0,34.5,45.7,2.0,16.8,0.100
2026-08-12T12:11:07,B,lstm-c1M-s0@cpu160,2,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,19.92,10.04,99.1,0.0,34.5,45.7,2.0,16.8,0.100
2026-08-12T12:11:31,B,lstm-c1M-s0@cpu160,3,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,19.92,10.04,99.1,0.0,34.5,45.7,2.0,16.8,0.100
2026-08-12T12:11:54,B,lstm-c1M-s0@cpu160,4,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,37.3,200,19.91,10.05,99.0,0.0,34.5,45.6,2.0,16.8,0.100
2026-08-12T12:12:18,B,lstm-c1M-s0@cpu160,5,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=208 L=3  (mapped 15.6 MB),0.54,7614,36.3,36.3,200,19.92,10.04,99.1,0.0,34.5,45.7,2.0,16.8,0.100
2026-08-12T12:13:09,B,lstm-c1.5M-s0@cpu160,1,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,35.3,36.3,200,28.06,7.13,139.8,0.0,51.3,69.2,2.5,16.8,0.000
2026-08-12T12:13:41,B,lstm-c1.5M-s0@cpu160,2,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,36.3,200,28.06,7.13,139.8,0.0,51.3,69.2,2.5,16.8,0.000
2026-08-12T12:14:13,B,lstm-c1.5M-s0@cpu160,3,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,36.3,200,28.08,7.12,139.9,0.0,51.3,69.2,2.5,16.8,0.100
2026-08-12T12:14:45,B,lstm-c1.5M-s0@cpu160,4,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,36.3,200,28.06,7.13,139.8,0.0,51.3,69.2,2.5,16.8,0.000
2026-08-12T12:15:17,B,lstm-c1.5M-s0@cpu160,5,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=258 L=3  (mapped 15.6 MB),0.54,7611,36.3,36.3,200,28.08,7.12,139.9,0.0,51.3,69.2,2.5,16.8,0.100
2026-08-12T12:16:07,B,gru-c1.5M-s0@cpu160,1,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,35.3,36.3,200,27.27,7.33,135.8,0.0,49.6,66.5,2.9,16.8,0.000
2026-08-12T12:16:38,B,gru-c1.5M-s0@cpu160,2,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,36.3,200,27.25,7.34,135.7,0.0,49.6,66.4,2.9,16.7,0.100
2026-08-12T12:17:10,B,gru-c1.5M-s0@cpu160,3,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,36.3,200,27.27,7.33,135.8,0.0,49.6,66.5,2.9,16.8,0.000
2026-08-12T12:17:41,B,gru-c1.5M-s0@cpu160,4,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,36.3,200,27.25,7.34,135.7,0.0,49.6,66.4,2.9,16.7,0.100
2026-08-12T12:18:12,B,gru-c1.5M-s0@cpu160,5,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=GRU V=4096 D=128 H=299 L=3  (mapped 15.6 MB),0.54,7614,36.3,36.3,200,27.27,7.33,135.8,0.0,49.6,66.5,2.9,16.8,0.000
2026-08-12T12:19:37,B,lstm-c3M-s0@cpu160,1,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,35.3,36.3,200,50.32,3.97,251.1,0.0,96.7,134.0,3.6,16.8,0.000
2026-08-12T12:20:31,B,lstm-c3M-s0@cpu160,2,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,36.3,200,50.32,3.97,251.1,0.0,96.7,134.0,3.6,16.8,0.000
2026-08-12T12:21:26,B,lstm-c3M-s0@cpu160,3,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,36.3,200,50.30,3.98,251.0,0.0,96.7,134.0,3.6,16.7,0.000
2026-08-12T12:22:21,B,lstm-c3M-s0@cpu160,4,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,36.3,200,50.30,3.98,251.0,0.0,96.7,134.0,3.6,16.7,0.000
2026-08-12T12:23:15,B,lstm-c3M-s0@cpu160,5,OK,rnn-v1-n200-w8,160,80000000,0,model: cell=LSTM V=4096 D=128 H=371 L=3  (mapped 15.6 MB),0.54,7604,36.3,36.3,200,50.32,3.97,251.1,0.0,96.7,134.0,3.6,16.8,0.000
